"TOA5","cmarshhigh_pheno","CR3000","6900","CR3000.Std.32.07","CPU:cmarshhigh_base.CR3","54156","cmarshHigh_Phenocam"
"TIMESTAMP","RECORD","PTemp_C_Avg","BattV_Min","BattV"
"TS","RN","Deg C","Volts","Volts"
"","","Avg","Min","Smp"
"2026-03-19 11:15:00",26492,3.397,11.53,11.55
"2026-03-19 11:30:00",26493,3.389,11.54,11.57
"2026-03-19 11:45:00",26494,3.326,11.54,11.55
"2026-03-19 12:00:00",26495,3.325,11.54,11.56
"2026-03-19 12:15:00",26496,3.393,11.53,11.54
"2026-03-19 12:30:00",26497,3.583,11.54,11.57
"2026-03-19 12:45:00",26498,3.762,11.54,11.54
"2026-03-19 13:00:00",26499,3.897,11.53,11.57
"2026-03-19 13:15:00",26500,3.978,11.54,11.55
"2026-03-19 13:30:00",26501,4.114,11.55,11.58
"2026-03-19 13:45:00",26502,4.161,11.53,11.53
"2026-03-19 14:00:00",26503,4.236,11.53,11.57
"2026-03-19 14:15:00",26504,4.405,11.53,11.55
"2026-03-19 14:30:00",26505,4.469,11.54,11.57
"2026-03-19 14:45:00",26506,4.379,11.54,11.55
"2026-03-19 15:00:00",26507,4.252,11.55,11.57
"2026-03-19 15:15:00",26508,4.121,11.54,11.55
"2026-03-19 15:30:00",26509,4.029,11.54,11.57
"2026-03-19 15:45:00",26510,3.955,11.53,11.54
"2026-03-19 16:00:00",26511,3.869,11.53,11.57
"2026-03-19 16:15:00",26512,3.738,11.54,11.55
"2026-03-19 16:30:00",26513,3.591,11.53,11.57
"2026-03-19 16:45:00",26514,3.432,11.54,11.55
"2026-03-19 17:00:00",26515,3.29,11.53,11.56
"2026-03-19 17:15:00",26516,3.17,11.56,11.56
"2026-03-19 17:30:00",26517,3.062,11.55,11.57
"2026-03-19 17:45:00",26518,2.949,11.57,11.57
"2026-03-19 18:00:00",26519,2.837,11.55,11.57
"2026-03-19 18:15:00",26520,2.729,11.56,11.57
"2026-03-19 18:30:00",26521,2.623,11.55,11.57
"2026-03-19 18:45:00",26522,2.515,11.55,11.56
"2026-03-19 19:00:00",26523,2.4,11.55,11.56
"2026-03-19 19:15:00",26524,2.289,11.54,11.54
"2026-03-19 19:30:00",26525,2.185,11.54,11.54
"2026-03-19 19:45:00",26526,2.059,11.59,11.6
"2026-03-19 20:00:00",26527,1.901,11.59,11.6
"2026-03-19 20:15:00",26528,1.747,11.59,11.6
"2026-03-19 20:30:00",26529,1.492,11.59,11.6
"2026-03-19 20:45:00",26530,1.035,11.58,11.59
"2026-03-19 21:00:00",26531,0.599,11.58,11.59
"2026-03-19 21:15:00",26532,0.214,11.58,11.6
"2026-03-19 21:30:00",26533,-0.156,11.59,11.59
"2026-03-19 21:45:00",26534,-0.368,11.59,11.59
"2026-03-19 22:00:00",26535,-0.468,11.58,11.58
"2026-03-19 22:15:00",26536,-0.492,11.58,11.59
"2026-03-19 22:30:00",26537,-0.404,11.58,11.59
"2026-03-19 22:45:00",26538,-0.307,11.58,11.59
"2026-03-19 23:00:00",26539,-0.215,11.59,11.59
"2026-03-19 23:15:00",26540,-0.131,11.59,11.6
"2026-03-19 23:30:00",26541,0.026,11.59,11.6
"2026-03-19 23:45:00",26542,0.236,11.59,11.59
"2026-03-20 00:00:00",26543,0.504,11.58,11.59
"2026-03-20 00:15:00",26544,0.8,11.59,11.6
"2026-03-20 00:30:00",26545,1.071,11.59,11.6
"2026-03-20 00:45:00",26546,1.292,11.59,11.6
"2026-03-20 01:00:00",26547,1.422,11.59,11.59
"2026-03-20 01:15:00",26548,1.496,11.59,11.59
"2026-03-20 01:30:00",26549,1.504,11.59,11.59
"2026-03-20 01:45:00",26550,1.456,11.59,11.6
"2026-03-20 02:00:00",26551,1.43,11.59,11.59
"2026-03-20 02:15:00",26552,1.387,11.59,11.59
"2026-03-20 02:30:00",26553,1.284,11.59,11.59
"2026-03-20 02:45:00",26554,1.142,11.59,11.59
"2026-03-20 03:00:00",26555,1.018,11.59,11.59
"2026-03-20 03:15:00",26556,0.8,11.59,11.6
"2026-03-20 03:30:00",26557,0.493,11.59,11.59
"2026-03-20 03:45:00",26558,0.186,11.59,11.59
"2026-03-20 04:00:00",26559,-0.142,11.59,11.6
"2026-03-20 04:15:00",26560,-0.428,11.58,11.59
"2026-03-20 04:30:00",26561,-0.695,11.59,11.59
"2026-03-20 04:45:00",26562,-0.956,11.58,11.59
"2026-03-20 05:00:00",26563,-1.084,11.58,11.59
"2026-03-20 05:15:00",26564,-1.218,11.59,11.6
"2026-03-20 05:30:00",26565,-1.349,11.59,11.59
"2026-03-20 05:45:00",26566,-1.514,11.59,11.59
"2026-03-20 06:00:00",26567,-1.686,11.58,11.59
"2026-03-20 06:15:00",26568,-1.781,11.53,11.54
"2026-03-20 06:30:00",26569,-1.777,11.52,11.56
"2026-03-20 06:45:00",26570,-1.691,11.53,11.53
"2026-03-20 07:00:00",26571,-1.474,11.53,11.56
"2026-03-20 07:15:00",26572,-1.024,11.53,11.53
"2026-03-20 07:30:00",26573,-0.3,11.52,11.56
"2026-03-20 07:45:00",26574,0.607,11.53,11.54
"2026-03-20 08:00:00",26575,1.598,11.54,11.57
"2026-03-20 08:15:00",26576,2.649,11.54,11.54
"2026-03-20 08:30:00",26577,3.937,11.53,11.58
"2026-03-20 08:45:00",26578,5.353,11.52,11.55
"2026-03-20 09:00:00",26579,6.624,11.55,11.57
"2026-03-20 09:15:00",26580,7.679,11.54,11.55
"2026-03-20 09:30:00",26581,8.59,11.52,11.58
"2026-03-20 09:45:00",26582,9.22,11.56,11.56
"2026-03-20 10:00:00",26583,9.73,11.55,11.58
"2026-03-20 10:15:00",26584,10.4,11.55,11.55
"2026-03-20 10:30:00",26585,10.97,11.55,11.59
"2026-03-20 10:45:00",26586,11.39,11.55,11.56
"2026-03-20 11:00:00",26587,11.86,11.55,11.58
"2026-03-20 11:15:00",26588,12.19,11.55,11.55
"2026-03-20 11:30:00",26589,12.43,11.56,11.58
"2026-03-20 11:45:00",26590,12.27,11.56,11.56
"2026-03-20 12:00:00",26591,11.93,11.55,11.58
"2026-03-20 12:15:00",26592,11.63,11.54,11.54
"2026-03-20 12:30:00",26593,11.28,11.54,11.59
"2026-03-20 12:45:00",26594,10.93,11.56,11.56
"2026-03-20 13:00:00",26595,10.66,11.55,11.58
"2026-03-20 13:15:00",26596,10.45,11.55,11.55
"2026-03-20 13:30:00",26597,10.37,11.55,11.57
"2026-03-20 13:45:00",26598,10.31,11.56,11.56
"2026-03-20 14:00:00",26599,10.34,11.56,11.59
"2026-03-20 14:15:00",26600,10.31,11.55,11.56
"2026-03-20 14:30:00",26601,10.28,11.53,11.58
"2026-03-20 14:45:00",26602,10.34,11.55,11.55
"2026-03-20 15:00:00",26603,10.5,11.54,11.59
"2026-03-20 15:15:00",26604,10.56,11.55,11.55
"2026-03-20 15:30:00",26605,10.53,11.55,11.58
"2026-03-20 15:45:00",26606,10.43,11.52,11.52
"2026-03-20 16:00:00",26607,10.28,11.55,11.58
"2026-03-20 16:15:00",26608,10.15,11.54,11.54
"2026-03-20 16:30:00",26609,10.15,11.55,11.58
"2026-03-20 16:45:00",26610,10.2,11.56,11.56
"2026-03-20 17:00:00",26611,10.17,11.55,11.58
"2026-03-20 17:15:00",26612,10.01,11.58,11.58
"2026-03-20 17:30:00",26613,9.7,11.57,11.59
"2026-03-20 17:45:00",26614,9.32,11.58,11.58
"2026-03-20 18:00:00",26615,8.96,11.56,11.57
"2026-03-20 18:15:00",26616,8.7,11.56,11.58
"2026-03-20 18:30:00",26617,8.4,11.56,11.58
"2026-03-20 18:45:00",26618,8.06,11.56,11.56
"2026-03-20 19:00:00",26619,7.778,11.57,11.58
"2026-03-20 19:15:00",26620,7.538,11.57,11.57
"2026-03-20 19:30:00",26621,7.346,11.57,11.57
"2026-03-20 19:45:00",26622,7.184,11.6,11.6
"2026-03-20 20:00:00",26623,7.03,11.6,11.6
"2026-03-20 20:15:00",26624,6.887,11.6,11.61
"2026-03-20 20:30:00",26625,6.731,11.6,11.6
"2026-03-20 20:45:00",26626,6.587,11.6,11.6
"2026-03-20 21:00:00",26627,6.494,11.6,11.61
"2026-03-20 21:15:00",26628,6.457,11.59,11.59
"2026-03-20 21:30:00",26629,6.444,11.6,11.6
"2026-03-20 21:45:00",26630,6.44,11.6,11.6
"2026-03-20 22:00:00",26631,6.447,11.6,11.61
"2026-03-20 22:15:00",26632,6.454,11.6,11.6
"2026-03-20 22:30:00",26633,6.46,11.6,11.6
"2026-03-20 22:45:00",26634,6.468,11.6,11.6
"2026-03-20 23:00:00",26635,6.49,11.6,11.6
"2026-03-20 23:15:00",26636,6.513,11.59,11.61
"2026-03-20 23:30:00",26637,6.519,11.6,11.61
"2026-03-20 23:45:00",26638,6.501,11.6,11.61
"2026-03-21 00:00:00",26639,6.487,11.6,11.6
"2026-03-21 00:15:00",26640,6.511,11.6,11.6
"2026-03-21 00:30:00",26641,6.544,11.59,11.61
"2026-03-21 00:45:00",26642,6.575,11.6,11.61
"2026-03-21 01:00:00",26643,6.591,11.6,11.61
"2026-03-21 01:15:00",26644,6.598,11.6,11.6
"2026-03-21 01:30:00",26645,6.601,11.6,11.6
"2026-03-21 01:45:00",26646,6.616,11.6,11.6
"2026-03-21 02:00:00",26647,6.634,11.6,11.61
"2026-03-21 02:15:00",26648,6.639,11.6,11.61
"2026-03-21 02:30:00",26649,6.616,11.6,11.61
"2026-03-21 02:45:00",26650,6.566,11.6,11.61
"2026-03-21 03:00:00",26651,6.518,11.6,11.61
"2026-03-21 03:15:00",26652,6.448,11.59,11.6
"2026-03-21 03:30:00",26653,6.377,11.6,11.6
"2026-03-21 03:45:00",26654,6.308,11.6,11.61
"2026-03-21 04:00:00",26655,6.236,11.6,11.61
"2026-03-21 04:15:00",26656,6.136,11.6,11.61
"2026-03-21 04:30:00",26657,6.02,11.6,11.61
"2026-03-21 04:45:00",26658,5.905,11.6,11.6
"2026-03-21 05:00:00",26659,5.738,11.59,11.6
"2026-03-21 05:15:00",26660,5.368,11.6,11.6
"2026-03-21 05:30:00",26661,4.972,11.6,11.6
"2026-03-21 05:45:00",26662,4.638,11.6,11.6
"2026-03-21 06:00:00",26663,4.384,11.59,11.59
"2026-03-21 06:15:00",26664,4.227,11.54,11.54
"2026-03-21 06:30:00",26665,4.182,11.55,11.57
"2026-03-21 06:45:00",26666,4.212,11.55,11.55
"2026-03-21 07:00:00",26667,4.293,11.54,11.57
"2026-03-21 07:15:00",26668,4.34,11.54,11.55
"2026-03-21 07:30:00",26669,4.364,11.54,11.57
"2026-03-21 07:45:00",26670,4.429,11.54,11.54
"2026-03-21 08:00:00",26671,4.596,11.54,11.57
"2026-03-21 08:15:00",26672,4.789,11.54,11.55
"2026-03-21 08:30:00",26673,5.05,11.55,11.58
"2026-03-21 08:45:00",26674,5.404,11.55,11.55
"2026-03-21 09:00:00",26675,5.842,11.55,11.58
"2026-03-21 09:15:00",26676,6.287,11.54,11.55
"2026-03-21 09:30:00",26677,6.852,11.54,11.57
"2026-03-21 09:45:00",26678,7.373,11.55,11.55
"2026-03-21 10:00:00",26679,7.856,11.55,11.58
"2026-03-21 10:15:00",26680,8.48,11.55,11.56
"2026-03-21 10:30:00",26681,9.25,11.56,11.58
"2026-03-21 10:45:00",26682,10.1,11.55,11.56
"2026-03-21 11:00:00",26683,10.68,11.55,11.58
"2026-03-21 11:15:00",26684,10.78,11.55,11.56
"2026-03-21 11:30:00",26685,10.69,11.55,11.59
"2026-03-21 11:45:00",26686,10.67,11.55,11.56
"2026-03-21 12:00:00",26687,10.67,11.55,11.58
"2026-03-21 12:15:00",26688,10.7,11.54,11.55
"2026-03-21 12:30:00",26689,10.53,11.55,11.59
"2026-03-21 12:45:00",26690,10.32,11.56,11.56
"2026-03-21 13:00:00",26691,10.06,11.55,11.58
"2026-03-21 13:15:00",26692,9.78,11.55,11.55
"2026-03-21 13:30:00",26693,9.48,11.55,11.58
"2026-03-21 13:45:00",26694,9.1,11.55,11.55
"2026-03-21 14:00:00",26695,8.77,11.55,11.58
"2026-03-21 14:15:00",26696,8.48,11.55,11.56
"2026-03-21 14:30:00",26697,8.24,11.53,11.58
"2026-03-21 14:45:00",26698,8.03,11.55,11.55
"2026-03-21 15:00:00",26699,7.887,11.55,11.58
"2026-03-21 15:15:00",26700,7.807,11.54,11.56
"2026-03-21 15:30:00",26701,7.703,11.54,11.58
"2026-03-21 15:45:00",26702,7.535,11.54,11.56
"2026-03-21 16:00:00",26703,7.44,11.54,11.58
"2026-03-21 16:15:00",26704,7.363,11.54,11.55
"2026-03-21 16:30:00",26705,7.254,11.54,11.59
"2026-03-21 16:45:00",26706,7.105,11.55,11.56
"2026-03-21 17:00:00",26707,6.908,11.54,11.58
"2026-03-21 17:15:00",26708,6.566,11.57,11.57
"2026-03-21 17:30:00",26709,6.148,11.56,11.57
"2026-03-21 17:45:00",26710,5.749,11.55,11.57
"2026-03-21 18:00:00",26711,5.363,11.57,11.57
"2026-03-21 18:15:00",26712,5.02,11.57,11.58
"2026-03-21 18:30:00",26713,4.707,11.56,11.57
"2026-03-21 18:45:00",26714,4.359,11.56,11.57
"2026-03-21 19:00:00",26715,4.081,11.56,11.56
"2026-03-21 19:15:00",26716,3.877,11.56,11.57
"2026-03-21 19:30:00",26717,3.707,11.56,11.58
"2026-03-21 19:45:00",26718,3.488,11.6,11.6
"2026-03-21 20:00:00",26719,3.18,11.59,11.6
"2026-03-21 20:15:00",26720,2.83,11.59,11.6
"2026-03-21 20:30:00",26721,2.537,11.59,11.59
"2026-03-21 20:45:00",26722,2.284,11.59,11.6
"2026-03-21 21:00:00",26723,2.035,11.59,11.6
"2026-03-21 21:15:00",26724,1.785,11.59,11.6
"2026-03-21 21:30:00",26725,1.516,11.59,11.6
"2026-03-21 21:45:00",26726,1.347,11.59,11.59
"2026-03-21 22:00:00",26727,1.34,11.59,11.6
"2026-03-21 22:15:00",26728,1.399,11.59,11.59
"2026-03-21 22:30:00",26729,1.466,11.59,11.6
"2026-03-21 22:45:00",26730,1.512,11.59,11.59
"2026-03-21 23:00:00",26731,1.478,11.59,11.6
"2026-03-21 23:15:00",26732,1.456,11.59,11.6
"2026-03-21 23:30:00",26733,1.554,11.59,11.59
"2026-03-21 23:45:00",26734,1.706,11.59,11.59
"2026-03-22 00:00:00",26735,1.828,11.58,11.6
"2026-03-22 00:15:00",26736,1.913,11.58,11.6
"2026-03-22 00:30:00",26737,1.979,11.59,11.6
"2026-03-22 00:45:00",26738,2.042,11.6,11.6
"2026-03-22 01:00:00",26739,2.08,11.59,11.59
"2026-03-22 01:15:00",26740,2.103,11.59,11.59
"2026-03-22 01:30:00",26741,2.143,11.59,11.59
"2026-03-22 01:45:00",26742,2.18,11.59,11.6
"2026-03-22 02:00:00",26743,2.188,11.59,11.59
"2026-03-22 02:15:00",26744,2.197,11.6,11.6
"2026-03-22 02:30:00",26745,2.246,11.59,11.6
"2026-03-22 02:45:00",26746,2.316,11.59,11.6
"2026-03-22 03:00:00",26747,2.372,11.58,11.6
"2026-03-22 03:15:00",26748,2.4,11.59,11.6
"2026-03-22 03:30:00",26749,2.416,11.59,11.6
"2026-03-22 03:45:00",26750,2.43,11.6,11.6
"2026-03-22 04:00:00",26751,2.395,11.59,11.6
"2026-03-22 04:15:00",26752,2.314,11.59,11.6
"2026-03-22 04:30:00",26753,2.238,11.59,11.6
"2026-03-22 04:45:00",26754,2.199,11.59,11.59
"2026-03-22 05:00:00",26755,2.196,11.58,11.6
"2026-03-22 05:15:00",26756,2.212,11.59,11.6
"2026-03-22 05:30:00",26757,2.246,11.59,11.6
"2026-03-22 05:45:00",26758,2.281,11.59,11.6
"2026-03-22 06:00:00",26759,2.338,11.59,11.6
"2026-03-22 06:15:00",26760,2.435,11.53,11.53
"2026-03-22 06:30:00",26761,2.564,11.53,11.56
"2026-03-22 06:45:00",26762,2.709,11.54,11.54
"2026-03-22 07:00:00",26763,2.846,11.54,11.57
"2026-03-22 07:15:00",26764,2.954,11.54,11.55
"2026-03-22 07:30:00",26765,3.052,11.54,11.57
"2026-03-22 07:45:00",26766,3.145,11.54,11.54
"2026-03-22 08:00:00",26767,3.236,11.53,11.57
"2026-03-22 08:15:00",26768,3.307,11.51,11.54
"2026-03-22 08:30:00",26769,3.381,11.52,11.57
"2026-03-22 08:45:00",26770,3.461,11.52,11.55
"2026-03-22 09:00:00",26771,3.564,11.54,11.57
"2026-03-22 09:15:00",26772,3.661,11.54,11.55
"2026-03-22 09:30:00",26773,3.743,11.55,11.57
"2026-03-22 09:45:00",26774,3.748,11.53,11.53
"2026-03-22 10:00:00",26775,3.782,11.54,11.56
"2026-03-22 10:15:00",26776,3.767,11.54,11.55
"2026-03-22 10:30:00",26777,3.809,11.54,11.57
"2026-03-22 10:45:00",26778,3.874,11.54,11.55
"2026-03-22 11:00:00",26779,3.942,11.54,11.57
"2026-03-22 11:15:00",26780,4.105,11.54,11.54
"2026-03-22 11:30:00",26781,4.376,11.54,11.57
"2026-03-22 11:45:00",26782,4.654,11.54,11.54
"2026-03-22 12:00:00",26783,4.935,11.54,11.57
"2026-03-22 12:15:00",26784,5.185,11.55,11.55
"2026-03-22 12:30:00",26785,5.346,11.55,11.58
"2026-03-22 12:45:00",26786,5.576,11.54,11.54
"2026-03-22 13:00:00",26787,5.828,11.53,11.57
"2026-03-22 13:15:00",26788,6.037,11.54,11.55
"2026-03-22 13:30:00",26789,6.158,11.54,11.58
"2026-03-22 13:45:00",26790,6.199,11.55,11.55
"2026-03-22 14:00:00",26791,6.213,11.55,11.58
"2026-03-22 14:15:00",26792,6.238,11.54,11.55
"2026-03-22 14:30:00",26793,6.272,11.54,11.58
"2026-03-22 14:45:00",26794,6.303,11.54,11.55
"2026-03-22 15:00:00",26795,6.334,11.54,11.58
"2026-03-22 15:15:00",26796,6.349,11.55,11.55
"2026-03-22 15:30:00",26797,6.359,11.55,11.58
"2026-03-22 15:45:00",26798,6.394,11.54,11.55
"2026-03-22 16:00:00",26799,6.471,11.53,11.57
"2026-03-22 16:15:00",26800,6.555,11.54,11.55
"2026-03-22 16:30:00",26801,6.632,11.55,11.58
"2026-03-22 16:45:00",26802,6.682,11.55,11.55
"2026-03-22 17:00:00",26803,6.734,11.55,11.58
"2026-03-22 17:15:00",26804,6.785,11.57,11.58
"2026-03-22 17:30:00",26805,6.806,11.57,11.57
"2026-03-22 17:45:00",26806,6.792,11.57,11.57
"2026-03-22 18:00:00",26807,6.695,11.56,11.56
"2026-03-22 18:15:00",26808,6.503,11.57,11.57
"2026-03-22 18:30:00",26809,6.266,11.57,11.58
"2026-03-22 18:45:00",26810,6.025,11.56,11.56
"2026-03-22 19:00:00",26811,5.801,11.57,11.57
"2026-03-22 19:15:00",26812,5.609,11.57,11.57
"2026-03-22 19:30:00",26813,5.451,11.55,11.57
"2026-03-22 19:45:00",26814,5.301,11.6,11.6
"2026-03-22 20:00:00",26815,5.136,11.6,11.61
"2026-03-22 20:15:00",26816,4.98,11.6,11.6
"2026-03-22 20:30:00",26817,4.824,11.6,11.6
"2026-03-22 20:45:00",26818,4.655,11.59,11.59
"2026-03-22 21:00:00",26819,4.477,11.59,11.6
"2026-03-22 21:15:00",26820,4.264,11.6,11.6
"2026-03-22 21:30:00",26821,4.021,11.6,11.6
"2026-03-22 21:45:00",26822,3.782,11.59,11.6
"2026-03-22 22:00:00",26823,3.56,11.59,11.6
"2026-03-22 22:15:00",26824,3.369,11.59,11.59
"2026-03-22 22:30:00",26825,3.205,11.59,11.59
"2026-03-22 22:45:00",26826,3.052,11.59,11.6
"2026-03-22 23:00:00",26827,2.897,11.6,11.6
"2026-03-22 23:15:00",26828,2.748,11.59,11.6
"2026-03-22 23:30:00",26829,2.616,11.59,11.59
"2026-03-22 23:45:00",26830,2.505,11.58,11.6
"2026-03-23 00:00:00",26831,2.407,11.58,11.6
"2026-03-23 00:15:00",26832,2.32,11.59,11.59
"2026-03-23 00:30:00",26833,2.236,11.6,11.6
"2026-03-23 00:45:00",26834,2.164,11.59,11.59
"2026-03-23 01:00:00",26835,2.109,11.59,11.6
"2026-03-23 01:15:00",26836,2.09,11.59,11.59
"2026-03-23 01:30:00",26837,2.114,11.59,11.59
"2026-03-23 01:45:00",26838,2.147,11.59,11.59
"2026-03-23 02:00:00",26839,2.181,11.59,11.59
"2026-03-23 02:15:00",26840,2.205,11.59,11.6
"2026-03-23 02:30:00",26841,2.222,11.59,11.6
"2026-03-23 02:45:00",26842,2.226,11.59,11.59
"2026-03-23 03:00:00",26843,2.225,11.59,11.59
"2026-03-23 03:15:00",26844,2.226,11.59,11.6
"2026-03-23 03:30:00",26845,2.21,11.59,11.6
"2026-03-23 03:45:00",26846,2.173,11.59,11.6
"2026-03-23 04:00:00",26847,2.124,11.59,11.6
"2026-03-23 04:15:00",26848,2.06,11.59,11.6
"2026-03-23 04:30:00",26849,1.911,11.59,11.59
"2026-03-23 04:45:00",26850,1.69,11.58,11.59
"2026-03-23 05:00:00",26851,1.602,11.59,11.6
"2026-03-23 05:15:00",26852,1.696,11.59,11.59
"2026-03-23 05:30:00",26853,1.805,11.59,11.59
"2026-03-23 05:45:00",26854,1.903,11.58,11.59
"2026-03-23 06:00:00",26855,1.933,11.59,11.59
"2026-03-23 06:15:00",26856,1.883,11.52,11.54
"2026-03-23 06:30:00",26857,1.629,11.53,11.57
"2026-03-23 06:45:00",26858,1.381,11.53,11.54
"2026-03-23 07:00:00",26859,1.206,11.52,11.56
"2026-03-23 07:15:00",26860,1.079,11.52,11.54
"2026-03-23 07:30:00",26861,1.01,11.53,11.56
"2026-03-23 07:45:00",26862,0.974,11.53,11.53
"2026-03-23 08:00:00",26863,0.973,11.52,11.57
"2026-03-23 08:15:00",26864,0.984,11.53,11.54
"2026-03-23 08:30:00",26865,1.022,11.54,11.56
"2026-03-23 08:45:00",26866,1.067,11.53,11.53
"2026-03-23 09:00:00",26867,1.137,11.52,11.56
"2026-03-23 09:15:00",26868,1.19,11.53,11.54
"2026-03-23 09:30:00",26869,1.228,11.54,11.57
"2026-03-23 09:45:00",26870,1.245,11.54,11.54
"2026-03-23 10:00:00",26871,1.292,11.53,11.56
"2026-03-23 10:15:00",26872,1.382,11.52,11.54
"2026-03-23 10:30:00",26873,1.485,11.53,11.57
"2026-03-23 10:45:00",26874,1.569,11.53,11.54
"2026-03-23 11:00:00",26875,1.674,11.53,11.57
"2026-03-23 11:15:00",26876,1.775,11.54,11.54
"2026-03-23 11:30:00",26877,1.911,11.54,11.57
"2026-03-23 11:45:00",26878,2.004,11.54,11.54
"2026-03-23 12:00:00",26879,2.039,11.53,11.56
"2026-03-23 12:15:00",26880,2.053,11.53,11.53
"2026-03-23 12:30:00",26881,2.095,11.53,11.57
"2026-03-23 12:45:00",26882,2.16,11.54,11.54
"2026-03-23 13:00:00",26883,2.231,11.53,11.57
"2026-03-23 13:15:00",26884,2.294,11.54,11.55
"2026-03-23 13:30:00",26885,2.388,11.52,11.57
"2026-03-23 13:45:00",26886,2.455,11.53,11.54
"2026-03-23 14:00:00",26887,2.507,11.53,11.57
"2026-03-23 14:15:00",26888,2.521,11.54,11.54
"2026-03-23 14:30:00",26889,2.539,11.54,11.57
"2026-03-23 14:45:00",26890,2.518,11.54,11.54
"2026-03-23 15:00:00",26891,2.438,11.54,11.57
"2026-03-23 15:15:00",26892,2.345,11.53,11.54
"2026-03-23 15:30:00",26893,2.283,11.54,11.56
"2026-03-23 15:45:00",26894,2.276,11.54,11.54
"2026-03-23 16:00:00",26895,2.315,11.54,11.57
"2026-03-23 16:15:00",26896,2.338,11.54,11.54
"2026-03-23 16:30:00",26897,2.344,11.53,11.57
"2026-03-23 16:45:00",26898,2.305,11.54,11.54
"2026-03-23 17:00:00",26899,2.254,11.53,11.56
"2026-03-23 17:15:00",26900,2.183,11.54,11.57
"2026-03-23 17:30:00",26901,2.044,11.56,11.57
"2026-03-23 17:45:00",26902,1.831,11.56,11.57
"2026-03-23 18:00:00",26903,1.631,11.56,11.57
"2026-03-23 18:15:00",26904,1.467,11.56,11.57
"2026-03-23 18:30:00",26905,1.317,11.56,11.56
"2026-03-23 18:45:00",26906,1.197,11.55,11.56
"2026-03-23 19:00:00",26907,1.118,11.56,11.57
"2026-03-23 19:15:00",26908,1.071,11.56,11.57
"2026-03-23 19:30:00",26909,1.037,11.56,11.57
"2026-03-23 19:45:00",26910,0.97,11.59,11.59
"2026-03-23 20:00:00",26911,0.883,11.58,11.59
"2026-03-23 20:15:00",26912,0.815,11.58,11.58
"2026-03-23 20:30:00",26913,0.754,11.59,11.59
"2026-03-23 20:45:00",26914,0.699,11.59,11.59
"2026-03-23 21:00:00",26915,0.652,11.59,11.6
"2026-03-23 21:15:00",26916,0.615,11.59,11.59
"2026-03-23 21:30:00",26917,0.576,11.59,11.59
"2026-03-23 21:45:00",26918,0.531,11.59,11.59
"2026-03-23 22:00:00",26919,0.452,11.58,11.59
"2026-03-23 22:15:00",26920,0.34,11.59,11.59
"2026-03-23 22:30:00",26921,0.241,11.59,11.6
"2026-03-23 22:45:00",26922,0.162,11.59,11.59
"2026-03-23 23:00:00",26923,0.104,11.59,11.59
"2026-03-23 23:15:00",26924,0.063,11.59,11.59
"2026-03-23 23:30:00",26925,0.027,11.58,11.59
"2026-03-23 23:45:00",26926,0,11.58,11.59
"2026-03-24 00:00:00",26927,-0.021,11.58,11.59
"2026-03-24 00:15:00",26928,-0.04,11.59,11.6
"2026-03-24 00:30:00",26929,-0.063,11.59,11.59
"2026-03-24 00:45:00",26930,-0.084,11.58,11.58
"2026-03-24 01:00:00",26931,-0.096,11.58,11.58
"2026-03-24 01:15:00",26932,-0.107,11.59,11.59
"2026-03-24 01:30:00",26933,-0.112,11.59,11.59
"2026-03-24 01:45:00",26934,-0.116,11.59,11.59
"2026-03-24 02:00:00",26935,-0.178,11.58,11.59
"2026-03-24 02:15:00",26936,-0.265,11.58,11.59
"2026-03-24 02:30:00",26937,-0.324,11.58,11.59
"2026-03-24 02:45:00",26938,-0.321,11.58,11.59
"2026-03-24 03:00:00",26939,-0.285,11.59,11.59
"2026-03-24 03:15:00",26940,-0.254,11.59,11.6
"2026-03-24 03:30:00",26941,-0.215,11.59,11.59
"2026-03-24 03:45:00",26942,-0.183,11.58,11.59
"2026-03-24 04:00:00",26943,-0.179,11.58,11.58
"2026-03-24 04:15:00",26944,-0.182,11.58,11.59
"2026-03-24 04:30:00",26945,-0.197,11.59,11.6
"2026-03-24 04:45:00",26946,-0.213,11.59,11.59
"2026-03-24 05:00:00",26947,-0.225,11.58,11.59
"2026-03-24 05:15:00",26948,-0.237,11.59,11.59
"2026-03-24 05:30:00",26949,-0.262,11.58,11.59
"2026-03-24 05:45:00",26950,-0.298,11.58,11.58
"2026-03-24 06:00:00",26951,-0.336,11.58,11.59
"2026-03-24 06:15:00",26952,-0.341,11.54,11.54
"2026-03-24 06:30:00",26953,-0.271,11.54,11.56
"2026-03-24 06:45:00",26954,-0.166,11.53,11.53
"2026-03-24 07:00:00",26955,-0.032,11.52,11.56
"2026-03-24 07:15:00",26956,0.122,11.53,11.54
"2026-03-24 07:30:00",26957,0.272,11.52,11.57
"2026-03-24 07:45:00",26958,0.506,11.54,11.54
"2026-03-24 08:00:00",26959,0.956,11.54,11.57
"2026-03-24 08:15:00",26960,1.393,11.54,11.54
"2026-03-24 08:30:00",26961,1.876,11.54,11.57
"2026-03-24 08:45:00",26962,2.408,11.53,11.54
"2026-03-24 09:00:00",26963,3.021,11.53,11.57
"2026-03-24 09:15:00",26964,3.594,11.54,11.55
"2026-03-24 09:30:00",26965,4.145,11.54,11.58
"2026-03-24 09:45:00",26966,4.594,11.55,11.55
